job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
Business Data Analyst - Transa,Business Data Analyst - Transact system(GL),ntt data north america,5 - 7 Years,"Noida, India","Job Description
             Req ID: 378891NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.We are currently seeking a Business Data Analyst - Transact system(GL) to join our team in Noida, Uttar Pradesh (IN-UP), India (IN).Role TitleSenior Business Analyst - DataSummary of Role:In that role, they will:Bring a good understanding of the Lending domai",Posted a month ago,"Blue Works, Interfacing techniques within Transact, Lucid Chart, Agile Methodology, Confluence, JIRA, Requirement Elicitation, MS Visio",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sustainability Data & Energy A,Sustainability Data & Energy Analyst,Sandisk,6 - 8 Years,"Bengaluru, India","Job Description
             Company DescriptionSandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape.Sandisk meets people and businesses at the intersection of their aspirations",Posted 2 days ago,"R, Powerbi, Tableau, Excel, Sql, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Upstream Data Analyst_Quest Gl,Upstream Data Analyst,Quest Global,12 - 14 Years,"Bengaluru, India","Job Description
             Job RequirementsAt Quest Global, it's not just what we do but how and why we do it that makes us different. With over 25 years as an engineering services provider, we believe in the power of doing things differently to make the impossible possible. Our people are driven by the desire to make the world a better place—to make a positive difference that contributes to a brighter future. We bring together technologies and industries, alongside the contributions of divers",Posted a month ago,"subsea drilling operations, data interpretation and analytics, data management tools, Peloton WellView Allez, Power Bi, Microsoft Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Business Analyst_Capco,Data Business Analyst,Capco,5 - 7 Years,"Bengaluru, India","Job Description
             About UsCapco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount. With our presence across 32 cities across globe, we support 100+ clients across banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery. WHY JOIN CAPCOYou will work on engaging pro",Posted a day ago,"GCP-BigQuery, Visio, Confluence, Agile Methodology, Excel, JIRA, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Coffeebeans.io - Data Analyst_,Coffeebeans.io - Data Analyst,Coffeebeans Consulting,4 - 6 Years,"Bengaluru, India","Job Description
             Job Title : Data Analyst.Experience : 4- 6 Years.Location : Hyderabad.Work Mode : 5 Days WFO.Job SummaryWe are seeking a highly analytical and data-driven Data Analyst with strong expertise in SQL and modern data platforms. The ideal candidate will be responsible for data analysis, reporting, dashboard development, data modeling, and delivering actionable insights to business stakeholders. The role requires close collaboration with Data Engineering, Product, and Busi",Posted a month ago,"Dashboard Development, Data Quality Validation, dbt, Trino, Apache Superset, Data Analysis Reporting, Apache Flink, Data Modeling, Power Bi, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Analyst (Business/Data Analyst,Analyst (Business/Data Analyst),Endava,5 - 7 Years,"Bengaluru, India","Job Description
             Job DescriptionAnalyst (Business/Data Analyst) – Insurance Data PlatformWe are looking for an experienced Analyst (Business Analyst or Data Analyst background) to support a Snowflake-based Lakehouse solution for a leading insurance client.Key requirements:5+ years experience as a Business Analyst and/or Data Analyst. Strong knowledge of the London Market and Lloyd's insurance ecosystem, with experience working closely with underwriters. Good SQL proficiency, with the",Posted a month ago,"snowflake, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst -Indirect Tax_Sto,Data Analyst -Indirect Tax,StockX,4 - 6 Years,"Bengaluru, India","Job Description
             Help empower our global customers to connect to culture through their passions.Why you'll love this roleYou'll join StockX's collaborative Tax team, working closely with Accounting, Product, Data Engineering, Customer Support, and external advisors to support StockX's growing globalbusiness. In this role, you'll take on new challenges daily by analyzing transaction-level tax data,investigating Avalara and subledger variances, supporting indirect tax filings, followin",Posted a month ago,"financial reporting tools, Gst, ERP subledger systems, Vat, Avalara, Looker, U.S. sales and use tax, Indirect Tax, Alteryx, Power Bi, google sheets, Tableau, Sql, Databricks, Microsoft Excel, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Mathco Health Cor,Data Analyst,Mathco Health Corporation,4 - 6 Years,"Bengaluru, India","Job Description
             This role focuses on building and supporting enterprise-level analytics solutions using Power BI and semantic data modeling. You will work with curated datasets to create standardized, high-performance dashboards aligned with DCAM and FIRM reporting frameworks.You'll collaborate with business stakeholders to gather requirements, design data models, define metrics, and deliver end-to-end reporting solutions. A strong understanding of maintenance and work order systems",Posted 2 months ago,"SAP S 4HANA, Jde, semantic data modeling, Ai, InforEAM, Confluence, Power Bi, Sql, Excel, Jira, Machine Learning",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr. Data Analyst- Global Sourc,Sr. Data Analyst- Global Sourcing,signode india limited,4 - 6 Years,"Bengaluru, India","Job Description
             Position Summary:The Analyst is responsible is to focused on analysing procurement data using Power BI to identify trends, cost-saving opportunities, and optimize procurement processes, by developing insightful dashboards and reports, while collaborating closely with procurement teams to translate data into actionable insights; requiring strong skills in data manipulation, Power BI visualization, and a thorough understanding of procurement practices.Processes mapping",Posted 2 months ago,"Power Apps, Sql, Power Bi, Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst- Paytm Insurance_,Data Analyst- Paytm Insurance,one97 communications limited,3 - 5 Years,"Bengaluru, India","Job Description
             About Us: Headquartered in Noida, India, Paytm Insurance Broking Private Limited (PIBPL), a wholly  owned subsidiary of One97 Communications (OCL) is an online insurance market place, that  offers insurance products across all leading insurance companies, with products across auto, life  and health insurance and provide policy management and claim services for our customers. Expectations/ Requirements: 1. Using automated tools to extract data from primary and seconda",Posted 2 months ago,"R, Excel, Sql, Hive, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst Lead_Lam Research,Data Analyst Lead,Lam Research,7 - 9 Years,"Bengaluru, India","Job Description
             The impact you'll makeJoin Lam as an Operations Business Analyst, where you'll spearhead process improvement initiatives. With your data expertise, you collect and analyze data through a range of Business Intelligence (BI) tools and apps, develop metrics, and identify root causes with data-driven indicators for future improvements. Organizing cross-functional project teams, you communicate team progress and survey best practices, showcasing your commitment to operati",Posted 2 months ago,"Data Analysis, MS Fabric, Sap Hana, Power Bi, Sql, Azure Synapse, Statistical Analysis, Pyspark",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Reporting Analysis - Data Anal,Reporting Analysis - Data Analyst,Citi,8 - 10 Years,India,"Job Description
             Overall Objective:This is a senior-level individual contributor role for an experienced professional with a background in the mortgage and retail banking industry. The primary objective is to leverage expertise in SAS and/or Python to develop and maintain Management Information Systems (MIS), create insightful visualizations, and support regulatory deliverables for our Risk or Marketing teams. This individual will be a subject matter expert in mortgage industry MIS a",Posted 2 months ago,"Matplotlib, Seaborn, Sql, Python, SAS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
"Data Analyst, Operations (IP &","Data Analyst, Operations (IP & Legal Compliance)",Roblox,7 - 9 Years,"Gurugram, India, Gurugram","Job Description
             Every day, tens of millions of people come to Roblox to explore, create, play, learn, and connect with friends in 3D immersive digital experiences– all created by our global community of developers and creators.At Roblox, we're building the tools and platform that empower our community to bring any experience that they can imagine to life. Our vision is to reimagine the way people come together, from anywhere in the world, and on any device. We're on a mission to con",Posted a month ago,"R, Sql, Python, Git",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Logistics Data Analyst_Circle ,Logistics Data Analyst,Circle K,2 - 4 Years,"Gurugram, Gurugram, India","Job Description
             Job DescriptionAlimentation Couche-Tard Inc., (ACT) is a global Fortune 200 company. A leader in the convenience store and fuel space, ACT's retail network includes 16,700 convenience stores, and has footprint across 31countries and territories primarily under the Circle K brand. Circle K India Fuels & Logistics team is an integral part of ACT's Global Fuels & Logistics Team, and the Logistics Data Analyst will be a key player on this team supporting with logistics f",Posted 4 days ago,"AI Advanced Analytics, MDM – Strategy Concepts, Process Data Governance, continuous process improvement, Project Management, Demand Planning, Distribution Planning, MDM – Tools Implementation, Business Intelligence, Ms Excel, Power Bi, SQL Server, Programming, Data Visualization, Databricks, Data Analytics",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst-Business Analytic,Data Analyst-Business Analytics-Data Scientist,Exl,Fresher,"Noida, India","Job Description
             Roles & ResponsibilitiesThe Lead Data Analyst's primary responsibility is to deliver Business Insights & Product Insights through data analysis. Act as a subject matter expert for the team/clients in designing and recommending the appropriate business approaches and methodology in addressing key business issues. Business research & experiment, development, and implementation of appropriate process / systems that lead to improved business performance through identifyi",Posted 4 days ago,"key metric identification, business analytics, data crunching, open-source data visualization tools, Data Analytics, data representation, Power Bi, Python, Sql, Domo",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Cognizant Softvis,Data Analyst,Cognizant Softvision,Fresher,"Bengaluru, India","Job Description
             Job SummaryThis hybrid role for an experienced data analyst involves using Python Excel VBA macros Tableau Power BI and exploratory data analysis to transform complex datasets into actionable insights for an international organization. The analyst will design efficient reporting solutions optimize data workflows and support strategic decisions across business units while applying industry essentials knowledge to improve processes and contribute to sustainable growth.",Posted 4 days ago,"Exploratory Data Analysis, Power Bi, Vba Macros, Tableau, Excel, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Associate - Data Analyst_Astra,Associate - Data Analyst,AstraZeneca,Fresher,"Bengaluru, India","Job Description
             Job Title: Associate - Data AnalystCareer Level: C2Introduction to roleAre you ready to turn sophisticated data into clear decisions that accelerate impact for patients and the business Based in Bangalore, you will drive the operational backbone and technical execution of data management for our US organization—converting real customer needs into dependable data products, efficient workflows, and timely insights that leaders act on.You will join a high-performing, di",Posted 3 days ago,"ETL Processes, Glue, Pyspark, Databricks, Python, AWS, S3, Lambda, Agile Development, Data Modeling, Emr, Data Warehousing, Data Governance, Redshift",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst Manager_WhiteCrow,Data Analyst Manager,WhiteCrow Research,12 - 14 Years,"Bengaluru, India","Job Description
             About WhiteCrowWe are global talent research, insight, and sourcing specialists with offices in the UK, USA, Singapore, Malaysia, Hong Kong, Dubai, and India. Our international reach has helped us to understand and penetrate specialist markets at a global level. In addition to this, our service is also extended to complement our client's in-house talent acquisition teams.About our clientFor more than 80 years, our client's engineers and product specialists have partn",Posted 2 months ago,"GA4, Marketing automation systems, Sql, Power Bi, Adobe Analytics, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst (Product &,Senior Data Analyst (Product & Insights),Navigator,4 - 7 Years,India,"Job Description
             Job Specification: Senior Data Analyst (Product & Insights)Reports To: Head of Engineering & Product (India)Location: Remote (India Based)Schedule: Flexible (Requires significant overlap with UK Business Hours)Type: Full-Time Core Contractor (Long-Term)About NavigatorNavigator is a travel-focused AdTech platform built for scale, precision, and impact. Following our recent Series A funding round, we're evolving from a digital consultancy into a data-driven AdTech plat",Posted 2 months ago,"Looker, snowflake, BigQuery, Powerbi, Python, Tableau, Advanced Sql, Redshift",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Principal Data Analyst_Zynga,Principal Data Analyst,Zynga,8 - 10 Years,"Bengaluru, India","Job Description
             Level Up Your Career with Zynga!At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175+ countries through fun, strategy, and a little friendly competition.From thrilling casino spins to epic strategy battles, mind-bending puzzles, and social word challenges, our diverse game portfolio has somet",Posted a month ago,"Statistical Modeling, Experimental Design, Looker, causal inference, Deep Learning, Machine Learning, Tableau, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Uplers,Senior Data Analyst,Uplers,4 - 6 Years,"Madurai, India","Job Description
             Experience: 4.00 + yearsSalary: Confidential (based on experience)Expected Notice Period: 15 DaysShift: (GMT+05:30) Asia/Kolkata (IST)Opportunity Type: RemotePlacement Type: Full Time Permanent position(Payroll and Compliance to be managed by: Kaamwork)(*Note: This is a requirement for one of Uplers client - A globally renowned vacation planning company from the US)What do you need for this opportunityMust have skills required:statical methods, metrics, Analytical, D",Posted 2 months ago,"statistical methods, Analytical, marketing concepts, Problem Solving Attitude, Sql, Python, metrics, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Logistics Routes TMS Administr,Logistics Routes TMS Administrator and Data Analyst,Markem-Imaje,4 - 6 Years,"India, Tijara","Job Description
             Markem-Imaje is a trusted world manufacturer of product identification and traceability solutions, offering a full range of reliable and innovative inkjet, thermal transfer, laser, print and label application systems. Markem-Imaje delivers fully integrated solutions that enable product quality and safety, regulatory and retailer compliance, better product recalls and improved manufacturing processes.Job SummaryManage our Transport Management System tool (TMS) and our",Posted 3 months ago,"International transport by air and ocean, Power Bi, SAP",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst Sr Expert_Philips,Data Analyst Sr Expert,Philips,8 - 10 Years,"Chennai, India","Job Description
             Job DescriptionJob Title : Data Analyst Sr ExpertJob Profile SummaryThe PS&Q Data Analyst develops, validates, and maintains high-quality analytics, reporting solutions, and reusable data assets that support Product Safety & Quality, Regulatory, Clinical, and Operational functions. Working within a regulated medical device environment, the role applies advanced analytical and technical skills to create transparent, traceable, and reproducible data products while ensu",Posted 4 months ago,"Data Analysis Interpretation, Research Analysis, Palentir, Data Harmonization Processing, Structured Query Language SQL, Regulatory Compliance, R, Statistical Methods, Machine Learning Engineering Fundamentals, Statistical Programming Software, Data Mining, data quality assurance, Business Intelligence Tools, Python, Data Modeling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst - Python_M,Senior Data Analyst - Python,Marsh,6 - 8 Years,"Mumbai, India","Job Description
             We are seeking a talented individual to join our Data Reporting Team at Marsh Tech - MMA, a Marsh Business. This role will be based in Mumbai. This is a hybrid role that has a requirement of working at least three days a week in the office.Senior Principal Engineer - Digital Visualization & Data Analytics DevelopmentOn the Data Insights and Reporting Team, We are looking for a Data Analyst with strong insurance and/or finance domain experience to support enterprise r",Posted 3 months ago,"Applied EPIC, Tableau, Power Bi, Sql, Python, Data Warehousing, Dimensional Modeling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Business Data Analyst_l,Senior Business Data Analyst,leaps by analyttica,4 - 6 Years,"Bengaluru, India","Job Description
             Greetings from Analyttica Datalab. We are currently seeking a Senior Business Analyst to join our team!If you are looking for a place to grow your skills and share our values this can be the right opportunity for you.Role: Senior Business AnalystRelevant Experience: 4-5 YearsType of Role: Full-TimeNotice Period:1 Month or Less (Immediate Joiners-Preferred)Mandatory Skills: SQL, Tableau, Analytical problem solving, AB testing, data savviness, Modelling exposure, Marke",Posted 2 months ago,"R, data integrity check, ab testing, Tableau, Sql, Ms Excel, Python, Data Manipulation, Data Visualization",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Online Data Analyst - Odia Lan,Online Data Analyst - Odia Language.,TELUS,Fresher,India,"Job Description
             Job descriptionAre you a research-minded individual with a keen eye for detail and a good understanding of national and local geography This freelance opportunity allows you to work at your own pace and from home.A day in the life of an online data analyst:In this role, you will work on a project that aims to improve the content and quality of digital maps used by people around the world.Conduct research and evaluation in a web-based environment, including data verif",Posted 2 months ago,"Online Research, Data Verification",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Lead Data Analyst_pretium ente,Lead Data Analyst,"pretium enterprise services, india",6 - 8 Years,"Bengaluru, India","Job Description
             Key ResponsibilitiesDesign, develop, and maintain interactive dashboards and reports using Power BI.Write optimized SQL queries for data extraction, transformation, and analysis across multiple databases.Perform advanced Excel modelling, including pivot tables, Power Query, and VBA (optional).Collaborate with cross-functional teams to understand business requirements and translate them into analytical solutions.Conduct data profiling, cleansing, and validation to ens",Posted 2 months ago,"Relational Databases, T-sql, Sql, Data Warehousing Concepts, Power Bi, Microsoft Excel, Pl Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Aloola.io,Data Analyst,Aloola.io,4 - 6 Years,"Surat, India","Job Description
             HomeServicesDigital AnalyticsTag ManagementCDPCase StudiesResourcesBlogWhitepapersEventsPress ReleaseCareersContact UsData AnalystFull TimeSurat, GujaratApply HereWe are seeking a skilled Data Analyst with expertise in Google BigQuery and Looker Studio to join our analytics team. In this role, you will leverage your technical and analytical skills to transform data into actionable insights, enabling data-driven decision-making across the organization. Your primary re",Posted a month ago,"Google BigQuery, Looker Studio, Cloud-based Data Architecture, Sql, Etl, Data Warehousing, Data Visualization",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Zynga,Senior Data Analyst,Zynga,5 - 7 Years,"Bengaluru, India","Job Description
             Level Up Your Career with Zynga!At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175+ countries through fun, strategy, and a little friendly competition.From thrilling casino spins to epic strategy battles, mind-bending puzzles, and social word challenges, our diverse game portfolio has somet",Posted a month ago,"Experimental Design, Statistics, Deep Learning, Machine Learning, Hadoop, Spark, Qlikview, Tableau, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Precision ,Senior Data Analyst,Precision Medicine Group,5 - 7 Years,India,"Job Description
             Role SummaryWe are seeking a motivated, experienced Senior Data Analyst who will lead analytics efforts around Oncology patient journey, line of therapy (LoT) and structured claims/patient data.The successful candidate will transform large claims datasets into insights that shape strategic decisions for our clients.Key ResponsibilitiesLead and execute analytics projects focused on patient-journey and line-of-therapy mapping, Brand analytics.Analyze structured claims ",Posted a month ago,"Mckesson, IQVIA, DRG, Powerpoint, Tableau, Symphony, Power Bi, Sql, Python, Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
GSS Data Analyst_slb media,GSS Data Analyst,slb media,5 - 7 Years,"Pune, India","Job Description
             The GSS Data Analyst is responsible for delivering safe, efficient, and reliable PSD to customers. The GSS Data Analyst identifies opportunities to improve service delivery, implements standard work, and manages risk during service delivery. This person monitors the well to provide timely and factual information to our customers; maintains sensors, equipment, and data acquisition equipment; and delivers high quality data to the customer at the wellsite.Ensure job del",Posted 2 months ago,Risk Analysis,https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior HRIS Data Analyst_Milli,Senior HRIS Data Analyst,Milliman,7 - 9 Years,"Gurugram, India","Job Description
             About MillimanIndependent for over 70 years, Milliman delivers market-leading services and solutions to clients worldwide. Today, we are helping companies take on some of the world's most critical and complex issues, including retirement funding and healthcare financing, risk management and regulatory compliance, data analytics and business transformation.Through a team of professionals ranging from actuaries to clinicians, technology specialists to plan administrato",Posted a month ago,"UKG reporting tools, IBM Cognos Analytics, Power Bi, Data Visualization, Microsoft Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_genrec.ai,Data Analyst,genrec.ai,4 - 8 Years,"Gurugram, India, Gurugram","Job Description
             JD – Data Analytics & Application ManagerRole Objective We're hiring a Data Analytics & Application Manager to own end-to-end data ecosystem, manage internal applications, and act as a bridge between business and tech teams to drive data-led decision making.Key Responsibilities:1. Data Analytics & BI·      Build and manage data models (relational/dimensional/NoSQL)·      Develop and optimize ETL/ELT pipelines·      Create dashboards & reports (Power BI/Tableau) ·    ",Posted 2 months ago,"R, Bi Tools, Sql, ELT, Data Modeling, Tableau, Power Bi, Etl, AWS, cloud, Python, Azure, Gcp",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Alstom Gri,Senior Data Analyst,Alstom Grid,8 - 10 Years,"Bengaluru, India","Job Description
             At Alstom, we understand transport networks and what moves people. From high-speed trains, metros, monorails, and trams, to turnkey systems, services, infrastructure, signalling and digital mobility, we offer our diverse customers the broadest portfolio in the industry. Every day, 80,000 colleagues lead the way to greener and smarter mobility worldwide, connecting cities as we reduce carbon and replace cars.Could you be the full-time Engineer Senior Data Analyst in B",Posted 3 months ago,"Ai, Tibco EBX, Visio, ERP systems, Powerpoint, Catia V5, Data Analysis, Master Data Governance, Java, Excel, Rpa, Data Management, Automation, Python, Scripting",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_IQEQ,Senior Data Analyst,IQEQ,8 - 10 Years,"Hyderabad, India","Job Description
             ResponsibilitiesJob DescriptionWe have a fantastic opportunity for an experienced Data Analyst join our global Data Transformation team. This role will play a major part in the delivery of our Group Data Strategy and Data Transformation Journey by delivering, enhancing, and maintaining our IQEQ Data Platform which will drive how our data is managed and used to deliver outcomes in a host of key areas to maximise business value and growth delivering improvements for in",Posted 2 months ago,"report development, SQL query writing, Data Analysis, Ssrs, Sql, SSIS, Java, Database administration, Tableau, Ms Excel, Bi Tools, Python, Data mining, Crystal, Apis, Excel Vba",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_precision ,Senior Data Analyst,precision aq,5 - 7 Years,India,"Job Description
             Role SummaryWe are seeking a motivated, experienced Senior Data Analyst who will lead analytics efforts around Oncology patient journey, line of therapy (LoT) and structured claims/patient data.The successful candidate will transform large claims datasets into insights that shape strategic decisions for our clients.Key ResponsibilitiesLead and execute analytics projects focused on patient-journey and line-of-therapy mapping, Brand analytics.Analyze structured claims ",Posted a month ago,"Mckesson, IQVIA, RWE, DRG, Powerpoint, Emr, Symphony, Sql, Cms, Excel, Eda, Tableau, Power Bi, Python, Ehr",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst Reporting & Autom,Data Analyst Reporting & Automation,urban money,5 - 7 Years,"Kolkata, India","Job Description
             Location: Salt Lake Sector V, KolkataSalary: INR 6 LPA – INR 8 LPAExperience: Minimum 5 Years Mandatory in a Data Analyst RoleMode: Full-time, In-officeAbout Urban MoneyUrban Money is a digital lending platform operated by Hytone Merchants Pvt. Ltd., an RBI-registered NBFC based in Kolkata. We provide fast, simple, and accessible credit solutions through a technology-driven loan process, combining digital onboarding, risk assessment, customer support, collections, an",Posted a month ago,"Data Visualization Tools, Ms Sql Server, Power Bi, Python, Excel, Azure",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Lead Data Analyst_S&P Global,Lead Data Analyst,S&P Global,4 - 6 Years,"Gurugram, India, Gurugram","Job Description
             About The RoleGrade Level (for internal use):08The Team:Trucost was established to provide the data, tools and insights needed by companies, investors and policy makers to deliver the transition to a low carbon, resource efficient economy.Trucost content set that is being added to the list of services we currently offer under Market Intelligence. Trucost creates Value for our Clients, Value to Investors in mitigating risk of long term investments and Value to Corpora",Posted 2 months ago,"Finance accounting knowledge, Internet searching, Microsoft Office",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_ANZ Securities,Data Analyst,ANZ Securities,4 - 6 Years,"Bengaluru, India","Job Description
             About UsAt ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers.About The Role Campaign Analyst (4.4) Role Location: Manyata Tech Park, BangaloreRole Type: Permanent, Full-timeAt ANZ, we're shaping a world where people and communities thrive, driven by a common goal: to improve the financial wellbeing and sustainability of our millions of ",Posted 2 months ago,"HCL Unica, Teradata, Sql, Oracle, Excel, Data Warehousing",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_DevRabbit It Solu,Data Analyst,DevRabbit It Solutions Inc.,4 - 6 Years,"Bengaluru, India","Job Description
             Experience-4+ YearsMandatory-Power BIGood understanding of Pandora & SalesforceCandidate has to be good with Data & NumbersQPR (Quality Performance Review)– Should be good with data extraction techniquesCommunication – Excellent (Need to interact with US stakeholders). Even average comm skills will not work.",Posted 2 months ago,"data extraction techniques, Pandora Salesforce, Power Bi",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Assistant Manager- Data Analys,Assistant Manager- Data Analyst,Guidehouse,7 - 9 Years,"Chennai, India","Job Description
             Job FamilyEBO Accounts Receivable (India)Travel RequiredNoneClearance RequiredNoneJob DescriptionWhat You Will DoGather data from primary and secondary sources, ensuring the upkeep of databases and data systems.Detect, examine, and decode trends or patterns within intricate datasets.Cleanse data and scrutinize computer-generated reports and outputs to identify and rectify coding errors.Coordinate with management to align business and informational priorities.Track pr",Posted 3 months ago,"Data Analysis, Ms Excel, Sql, Power Bi, Vba Macros, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Capco,Data Analyst,Capco,7 - 9 Years,"Bengaluru, India","Job Description
             Job Title: Business Analyst + Data AnalystAbout UsCapco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount. With our presence across 32 cities across globe, we support 100+ clients across banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.WH",Posted 2 months ago,"Business Analyst, Problem Solving, Communication, Data project experience, Analytical Thinking, Agile, Scrum, Sql, Domain Knowledge, Etl Process, Sql Programming, Hadoop, Gcp, Requirement Management",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_wake up whistle,Data Analyst,wake up whistle,Fresher,India,"Job Description
              Hiring: Data Analyst Intern (Excel, SQL, Power BI)We are looking for enthusiastic and motivated Data Analyst Interns who want to gain hands-on experience and work on real-world data analytics projects. Role & ResponsibilitiesAnalyze datasets using Excel, SQL, and Power BIPerform data cleaning, transformation, and validationCreate interactive dashboards and reportsExtract insights to support business decision-making Eligibility CriteriaFreshers are also welcomeBasic ",Posted 2 months ago,"Power Bi, Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr Data Analyst - Clinical_Par,Sr Data Analyst - Clinical,Paradigm IT Group,8 - 11 Years,"Hyderabad, India","Job Description
             Role: Sr Data Analyst - CDMExperience: 8 to 11 YearsCurrent & Preference Location: HyderabadFor Clinical Sr Data Analyst: They should understand the protocol requirements and translate into requirements. Should have client facing experience and very good communication skills.Lead configuration for EDC/CDM software products; translate customer needs and meet customer requirementsAdhere to or educate on best practices for implementing the softwareAuthor, adapt, or agre",Posted 2 months ago,"data collection and handling standards, functional test cases, issue resolution, EDC CDM software products",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_amaha,Data Analyst,amaha,Fresher,"Mumbai, India","Job Description
             Key ResponsibilitiesExtract, clean, and analyse data using SQL to support business and product decisions.Build, maintain, and automate dashboards and reports for key organisational initiatives using BI and analytics tools.Perform exploratory and diagnostic data analysis to identify trends, uncover insights, and provide actionable recommendations.Define and track success metrics (KPIs) for product, marketing, operations, and business initiatives.Develop data-driven hy",Posted 6 days ago,"Amplitude, Claude, Mixpanel, Metabase, ChatGPT, Agentic AI, GA4, Looker Studio, Gemini, google apps script, Power Bi, google sheets, Tableau, Cursor, Sql, Numpy, Pandas, Google Analytics, Microsoft Excel, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
